Date,Open,High,Low,Close,Adj Close,Volume,12,26,MACD
2018-12-31,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,3742.700439453125,4661840806,3813.6645282849736,3875.590521474774,-61.925993189800465
2019-01-01,3746.71337890625,3850.913818359375,3707.231201171875,3843.52001953125,3843.52001953125,4324200990,3818.257680784401,3873.2149287382153,-54.9572479538142
2019-01-02,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,3943.409423828125,5244856836,3837.5117950988206,3878.4145209671005,-40.90272586827996
2019-01-03,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,3836.7412109375,4530215219,3837.3932436893865,3875.3276091130547,-37.93436542366817
2019-01-04,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,3857.717529296875,4847965467,3840.5200568597693,3874.0231587563003,-33.50310189653101
2019-01-05,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,3845.194580078125,5137609824,3841.2392142779777,3871.887708483842,-30.648494205864154
2019-01-06,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,4076.632568359375,5597027440,3877.4535764443463,3887.0539944005536,-9.600417956207366
2019-01-07,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,4025.248291015625,5228625637,3900.1912248399276,3897.2906089646367,2.900615875290896
2019-01-08,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,4030.847900390625,5306593305,3920.2922518477276,3907.1837416628614,13.10851018486619
2019-01-09,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,4035.29638671875,5115905225,3937.9851956740386,3916.67356722256,21.311628451478555
2019-01-10,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,3678.924560546875,6874143796,3898.1297133467824,3899.0625296910225,-0.9328163442401092
2019-01-11,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,3687.365478515625,5538712865,3865.7044464496817,3883.3812666409885,-17.676820191306888
2019-01-12,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,3661.301025390625,4778170883,3834.25776628675,3866.930878400217,-32.673112113466686
2019-01-13,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,3552.953125,4681302466,3790.980129165712,3843.673267037232,-52.69313787152032
2019-01-14,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,3706.05224609375,5651384490,3777.9143010007947,3833.4791173377125,-55.56481633691783
2019-01-15,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,3630.67529296875,5537192302,3755.2621459189418,3818.4566118288976,-63.19446590995585
2019-01-16,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,3655.0068359375,5394457145,3739.838252075643,3806.349221022125,-66.51096894648208
2019-01-17,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,3678.56396484375,5464420383,3730.411438655352,3796.883646490392,-66.47220783504008
2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,3657.83935546875,5002961727,3719.24650278049,3786.584069377676,-67.33756659718574
2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,3728.568359375,5955691380,3720.680634564261,3782.286609377477,-61.60597481321611
2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,3601.013671875,5582489560,3702.270332612067,3768.8589843772916,-66.58865176522477
2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,3576.032470703125,5004347059,3682.849123087614,3754.575538919944,-71.72641583233008
2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,3604.5771484375,5313623556,3670.8072808337497,3743.464547032354,-72.65726619860425
2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,3585.123046875,5433755649,3657.6250909939417,3731.7355470206967,-74.11045602675495
2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,3600.865478515625,5262869046,3648.8928429203547,3722.041467872172,-73.14862495181706
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,3599.765869140625,5265847539,3641.3348469542425,3712.984016114279,-71.64916916003631
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,3602.46044921875,5098183235,3635.3541703795513,3704.7970852331277,-69.44291485357644
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,3583.9658203125,5570752966,3627.448270369236,3695.8466211649325,-68.39835079569639
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,3470.450439453125,6908930483,3603.294757920604,3679.1506077047975,-75.85584978419365
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,3448.116943359375,5897159493,3579.4212479881066,3662.037002938469,-82.61575495036232
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,3486.181640625,5955112627,3565.0766930091672,3649.0106798041375,-83.93398679497022
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,3457.792724609375,5831198271,3548.571467101507,3634.8463868267468,-86.27491972523967
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,3487.9453125,5422926707,3539.244366393583,3623.964825765506,-84.72045937192297
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,3521.060791015625,5071623601,3536.446893258513,3616.3423046729217,-79.89541141440895
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,3464.013427734375,5043937584,3525.303283177876,3605.0586841589547,-79.75540098107876
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,3459.154052734375,5332718886,3515.1264784942605,3594.25093368306,-79.1244551887994
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,3466.357421875,5227549545,3507.6235467066817,3584.777340215796,-77.15379350911417
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,3413.767822265625,5482196038,3493.1842044849805,3572.1099685157824,-78.92576403080193
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,3399.4716796875,5004962683,3478.766892977676,3559.3219471210946,-80.5550541434186
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,3666.7802734375,7735623101,3507.692028433033,3567.281823144532,-59.58979471149905
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,3671.20361328125,6158833645,3532.8476568712204,3574.97973352503,-42.13207665380969
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,3690.188232421875,6282256903,3557.053899263629,3583.513696406278,-26.459797142649222
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,3648.4306640625,6277056434,3571.1118630788396,3588.32236067711,-17.210497598270194
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,3653.528564453125,6480384532,3583.7913555979603,3593.152449845704,-9.361094247743495
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,3632.070556640625,6438903823,3591.2189249891394,3596.0352725712532,-4.816347582113849
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,3616.880859375,6271044418,3595.166914894656,3597.5793901122715,-2.412475217615338
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,3620.810791015625,6091952231,3599.1121266055743,3599.3002346236312,-0.188108018056937
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,3629.78759765625,5934744052,3603.83142984414,3601.5585578112327,2.272872032907344
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,3673.836181640625,7039512503,3614.6013916589836,3606.912455872669,7.688935786314687
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,3915.71435546875,9908216640,3660.9264630143325,3629.786670657564,31.13979235676834
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,3947.094482421875,9933626655,3704.952312153954,3653.290953010476,51.661359143477966
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,3999.820556640625,8693373948,3750.316657459596,3678.9598125386356,71.35684492096061
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,3954.1181640625,7775128102,3781.6707353985043,3699.3419126515146,82.32882274698977
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,4005.526611328125,7826525254,3816.1101009261383,3722.022260701634,94.08784022450436
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,4142.52685546875,8922258316,3866.328063163463,3753.170749202902,113.15731396056117
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,3810.427490234375,10794227451,3857.7279750205266,3757.411989279307,100.31598574121972
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,3882.6962890625,9318796067,3861.569254103907,3766.692307781766,94.87694632214107
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,3854.35791015625,7931218996,3860.4598165734983,3773.186056105802,87.27376046769632
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,3851.04736328125,8301309684,3859.0117468362296,3778.9535603410204,80.05818649520916
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,3854.785400390625,8399767798,3858.3615396907517,3784.5707336780283,73.79080601272335
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,3859.583740234375,7661247975,3858.549570543617,3790.1272526822027,68.42231786141429
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,3864.4150390625,7578786076,3859.4519503157526,3795.630051673336,63.82189864241673
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,3847.17578125,7253558152,3857.5633089210214,3799.4482538642,58.11505505682135
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,3761.55712890625,9029175788,3842.7931273802874,3796.641503867315,46.15162351297249
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,3896.375,10174126415,3851.036492398705,3804.029170247514,47.00732215119115
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,3903.942626953125,9175291529,3859.1758977147697,3811.430167040522,47.745730674247625
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,3911.484375,9584165519,3867.2233557586515,3818.8415898523353,48.381765906316105
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,3901.131591796875,10638638944,3872.44000745684,3824.937145551931,47.50286190490897
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,3963.313720703125,10796103518,3886.4205787254987,3835.1872622297974,51.233316495701274
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,3951.599853515625,9713267607,3896.4481594624413,3843.810417139859,52.6377423225822
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,3905.227294921875,10125901903,3897.7987956869697,3848.3598154940823,49.43898019288736
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,3909.15625,9809887079,3899.546096350513,3852.863255087113,46.68284126339995
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,3906.71728515625,9469184841,3900.64935616678,3856.8524424996413,43.7969136671386
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,3924.369140625,10480789570,3904.2985537757368,3861.853679397816,42.44487437792077
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,3960.9111328125,9394210605,3913.008181319854,3869.191268539644,43.816912780209805
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,4048.725830078125,9856166973,3933.887819590357,3882.490124949902,51.39769464045503
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,4025.22900390625,8221625400,3947.94030948511,3893.063375242965,54.876934242145126
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,4032.50732421875,9646954186,3960.950619444132,3903.3925566485786,57.55806279555327
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,4071.190185546875,9344919956,3977.910552690708,3915.8220106410454,62.088542049662465
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,4087.476318359375,10175916388,3994.7668243320413,3928.537144546107,66.22967978593442
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,4029.326904296875,10831212662,4000.0837597112463,3936.0030526757932,64.08070703545309
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,4023.96826171875,9252935969,4003.7582984816313,3942.5189940863825,61.23930439524884
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,4035.826416015625,9578850549,4008.6918550253226,3949.43065497003,59.26120005529265
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,4022.168212890625,9144851065,4010.765140850754,3954.8186222234076,55.94651862734645
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,3963.070556640625,10359818883,4003.427512510734,3955.429876624683,47.99763588605083
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,3985.080810546875,10707678815,4000.6049429778327,3957.6262421004008,42.97870087743195
2019-03-27,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,4087.066162109375,10897131934,4013.90666899807,3967.2143843232875,46.69228467478251
2019-03-28,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,4069.107177734375,9353915899,4022.3990549575014,3974.7619986500345,47.63705630746699
2019-03-29,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,4098.37451171875,10918665557,4034.0875867669242,3983.918481099569,50.169105667355325
2019-03-30,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,4106.66015625,9732688060,4045.2525974566283,3993.010457036638,52.24214041999039
2019-03-31,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,4105.404296875,9045122443,4054.506705059455,4001.3359266542943,53.17077840516049
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,4158.18310546875,10157794171,4070.456920507039,4012.954236196106,57.502684310932636
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,4879.8779296875,21315047816,4194.983229611725,4077.1708060843575,117.81242352736717
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,4973.02197265625,22899891582,4314.681497772421,4143.530151756349,171.15134601607133
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,4922.798828125,18251810240,4408.238010134356,4201.253757413287,206.98425272106942
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,5036.68115234375,16837325387,4504.921570474263,4263.1372681488765,241.7843023253863
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,5059.8173828125,16929795194,4590.290156987838,4322.150609975812,268.139547012026
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,5198.89697265625,16655416140,4683.921974782978,4387.094784989178,296.82718979380024
2019-04-08,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,5289.77099609375,17154113634,4777.129516523097,4453.959689515443,323.169827007654
2019-04-09,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,5204.95849609375,14722104361,4842.949359533966,4509.589230743466,333.3601287905003
2019-04-10,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,5324.5517578125,15504590933,4917.042036192202,4569.956825341173,347.08521085102984
2019-04-11,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,5064.48779296875,16555616019,4939.7259987732095,4606.588748869141,333.1372499040681
2019-04-12,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,5089.5390625,13675206312,4962.774162423485,4642.362846175131,320.4113162483536
2019-04-13,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,5096.58642578125,10823289598,4983.360664478526,4676.009037257066,307.35162722146015
2019-04-14,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,5167.72216796875,10391952498,5011.723972707791,4712.432232124598,299.29174058319313
2019-04-15,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,5067.1083984375,12290155061,5020.244653589285,4738.704540740368,281.5401128489166
2019-04-16,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,5235.5595703125,11618660197,5053.370025392856,4775.508617004971,277.8614083878856
2019-04-17,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,5251.93798828125,12438480677,5083.918942760302,4810.799681543955,273.1192612163477
2019-04-18,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,5298.3857421875,13256489918,5116.913834979871,4846.91716751755,269.99666746232106
2019-04-19,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,5303.8125,13780238655,5145.667475752199,4880.761266219954,264.90620953224425
2019-04-20,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,5337.88623046875,13169647522,5175.239591862438,4914.622374682828,260.6172171796097
2019-04-21,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,5314.53125,13731844223,5196.6690777297545,4944.245254335952,252.4238233938022
2019-04-22,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,5399.365234375,14601631648,5227.853101829023,4977.957845449956,249.89525637906718
2019-04-23,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,5572.3623046875,15867308108,5280.854517653404,5021.987805393478,258.8667122599263
2019-04-24,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,5464.86669921875,17048033399,5309.164084048073,5054.793649380535,254.37043466753858
2019-04-25,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,5210.515625,15330283408,5293.987398040678,5066.328610537533,227.6587875031455
2019-04-26,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,5279.34814453125,16812108040,5291.735205193074,5082.107835277808,209.62736991526617
2019-04-27,5279.47119140625,5310.75,5233.6357421875,5268.291015625,5268.291015625,13111274675,5288.128406797986,5095.899181970192,192.2292248277936
2019-04-28,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,5285.13916015625,12819992056,5287.668522699257,5109.916958132122,177.75156456713466
2019-04-29,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,5247.3525390625,13735490672,5281.466063678217,5120.0973715343725,161.36869214384478
2019-04-30,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,5350.7265625,13878964574,5292.121525035414,5137.181015309604,154.94050972581044
2019-05-01,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,5402.697265625,13679528236,5309.133177433812,5156.848885703337,152.28429173047516
2019-05-02,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,5505.28369140625,14644460907,5339.310179583418,5182.65887131096,156.65130827245775
2019-05-03,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,5768.28955078125,18720780006,5405.307005921547,5226.038921642094,179.26808427945343
2019-05-04,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,5831.16748046875,17567780766,5470.824002005732,5270.863259332958,199.96074267277436
2019-05-05,5831.068359375,5833.86279296875,5708.03515625,5795.70849609375,5795.70849609375,14808830723,5520.8062318654265,5309.740684278201,211.0655475872254
2019-05-06,5791.693359375,5802.95751953125,5653.6875,5746.80712890625,5746.80712890625,15737171804,5555.575600640938,5342.115976472871,213.45962416806742
2019-05-07,5745.59912109375,5988.17822265625,5741.39599609375,5829.50146484375,5829.50146484375,18026409033,5597.718041287525,5378.218605241084,219.49943604644068
2019-05-08,5849.4814453125,5989.98095703125,5794.7158203125,5982.45751953125,5982.45751953125,15320605300,5656.9087302480975,5422.977043336652,233.93168691144547
2019-05-09,5982.31640625,6183.0390625,5982.31640625,6174.52880859375,6174.52880859375,16784645411,5736.542588455121,5478.647544466808,257.8950439883138
2019-05-10,6175.82275390625,6434.61767578125,6161.51904296875,6378.84912109375,6378.84912109375,19419875368,5835.358978091834,5545.32914273547,290.02983535636395
2019-05-11,6379.6669921875,7333.0029296875,6375.69873046875,7204.771484375,7204.771484375,28867562329,6046.037825212322,5668.250797671732,377.7870275405903
2019-05-12,7203.50732421875,7503.8720703125,6815.77099609375,6972.37158203125,6972.37158203125,27773333680,6188.550710876772,5764.852337253918,423.698373622854
2019-05-13,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,7814.9150390625,28677672181,6438.760607520731,5916.708833684183,522.0517738365479
2019-05-14,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,7994.416015625,32031452227,6678.092208767542,6070.613069383503,607.4791393840387
2019-05-15,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,8205.16796875,28344112920,6913.026941072536,6228.728247114354,684.2986939581815
2019-05-16,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,7884.9091796875,33167197581,7062.547285474839,6351.408316193847,711.1389692809917
2019-05-17,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,7343.8955078125,30066644905,7105.831627372941,6424.925885943377,680.9057414295639
2019-05-18,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,7271.2080078125,21354286562,7131.274147440565,6487.613450526274,643.6606969142904
2019-05-19,7267.962890625,8261.94140625,7267.962890625,8197.689453125,8197.689453125,25902422040,7295.338040622786,6614.285747015069,681.0522936077168
2019-05-20,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,7978.30908203125,23843404340,7400.41050853178,6715.324512571824,685.0859959599557
2019-05-21,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,7963.32763671875,25127245056,7487.013143637467,6807.7691884345595,679.2439552029073
2019-05-22,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,7680.06640625,24719473175,7516.713645577857,6872.383797161629,644.3298484162278
2019-05-23,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,7881.8466796875,24457107820,7572.887958517803,6947.158825496879,625.7291330209237
2019-05-24,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,7987.37158203125,25919126991,7636.654669827564,7024.211622277203,612.4430475503614
2019-05-25,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,8052.5439453125,22256813107,7700.637635286786,7100.3843869464845,600.2532483403011
2019-05-26,8055.2060546875,8687.5205078125,7924.67041015625,8673.2158203125,8673.2158203125,26677970091,7850.265048367665,7216.8904190476715,633.3746293199938
2019-05-27,8674.072265625,8907.1748046875,8668.705078125,8805.7783203125,8805.7783203125,27949839564,7997.267090205332,7334.585819141363,662.6812710639697
2019-05-28,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,8719.9619140625,24226919267,8108.450909260281,7437.206270617002,671.2446386432794
2019-05-29,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,8659.4873046875,23473479966,8193.225739326006,7527.745606474075,665.4801328519306
2019-05-30,8661.7607421875,9008.314453125,8221.2734375,8319.47265625,8319.47265625,29246528551,8212.648341929698,7586.392054605625,626.2562873240731
2019-05-31,8320.2861328125,8586.6591796875,8172.55078125,8574.501953125,8574.501953125,25365190957,8268.318128267438,7659.585380421876,608.7327478455618
2019-06-01,8573.83984375,8625.6005859375,8481.578125,8564.0166015625,8564.0166015625,22488303544,8313.810201082062,7726.5802856915525,587.2299153905096
2019-06-02,8565.4736328125,8809.3037109375,8561.2353515625,8742.9580078125,8742.9580078125,20266216022,8379.832940579054,7801.867524367178,577.9654162118759
2019-06-03,8741.7470703125,8743.5,8204.185546875,8208.9951171875,8208.9951171875,22004511436,8353.550198518815,7832.02512383535,521.5250746834645
2019-06-04,8210.9853515625,8210.9853515625,7564.48876953125,7707.77099609375,7707.77099609375,24609731549,8254.199551991882,7822.82111437301,431.37843761887234
2019-06-05,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,7824.2314453125,21760923463,8188.050612502746,7822.925583331491,365.12502917125494
2019-06-06,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,7822.0234375,19474611077,8131.7387394254,7822.858757714344,308.87998171105573
2019-06-07,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,8043.951171875,19141423231,8118.232959802262,7839.235973578097,278.9969862241642
2019-06-08,8036.77490234375,8076.89111328125,7837.61083984375,7954.1279296875,7954.1279296875,16522722810,8092.986032092298,7847.746488845461,245.23954324683746
2019-06-09,7949.6748046875,7975.97412109375,7583.2197265625,7688.0771484375,7688.0771484375,16610726547,8030.692357683868,7835.919130296723,194.7732273871452
2019-06-10,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,8000.32958984375,18689275117,8026.021162631542,7848.097682855762,177.92347977577992
2019-06-11,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,7927.71435546875,17107279932,8010.897038452651,7853.995214160428,156.90182429222295
2019-06-12,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,8145.857421875,19034432883,8031.660174363782,7875.6146369541,156.04553740968186
2019-06-13,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,8230.923828125,18669407147,8062.316121096277,7901.9338363000925,160.38228479618465
2019-06-14,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,8693.8330078125,19831162906,8159.472565206465,7960.5930341899,198.87953101656512
2019-06-15,8689.74609375,8859.1279296875,8618.3955078125,8838.375,8838.375,18371033226,8263.91909363624,8025.613920546203,238.30517309003608
2019-06-16,8841.4404296875,9335.8671875,8814.556640625,8994.48828125,8994.48828125,23348550311,8376.314353269125,8097.382391709447,278.9319615596778
2019-06-17,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,9320.3525390625,15562951919,8521.550997237337,8187.972772994858,333.5782242424784
2019-06-18,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,9081.7626953125,15848210536,8607.737412325823,8254.179433907277,353.55797841854655
2019-06-19,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,9273.521484375,15546809946,8710.165731102621,8329.68625246044,380.47947864218077
2019-06-20,9273.060546875,9594.419921875,9232.484375,9527.16015625,9527.16015625,17846823784,8835.857181125295,8418.388023111518,417.4691580137769
2019-06-21,9525.07421875,10144.556640625,9525.07421875,10144.556640625,10144.556640625,20624008643,9037.195559509866,8546.252365149554,490.9431943603122
2019-06-22,10175.923828125,11157.345703125,10107.03515625,10701.69140625,10701.69140625,29995204861,9293.271843623734,8705.91451634218,587.3573272815538
2019-06-23,10696.69140625,11246.14453125,10556.095703125,10855.37109375,10855.37109375,20998326502,9533.594805181621,8865.133522076094,668.4612831055274
2019-06-24,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,11011.1025390625,19271652365,9760.90368731714,9024.094190001013,736.8094973161278
2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,11790.9169921875,24879684533,10073.213426527966,9229.044027200012,844.1693993279532
2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,13016.2314453125,45105733173,10525.985429417893,9509.576428541679,1016.4090008762141
2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,11182.806640625,39977475223,10627.034846526678,9633.519407214517,993.5154393121611
2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,12407.33203125,35087757766,10900.926721099495,9838.987008994924,1061.9397121045713
2019-06-29,12400.763671875,12400.91015625,11508.37890625,11959.37109375,11959.37109375,29923961128,11063.76431689188,9996.052496754559,1067.7118201373214
2019-06-30,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,10817.1552734375,27256473494,11025.824464052745,10056.874924656999,968.9495393957459
2019-07-01,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,10583.134765625,29378589324,10957.718356602323,10095.857135099073,861.8612215032499
2019-07-02,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,10801.677734375,31015895223,10933.712107028889,10148.140142452847,785.5719645760419
2019-07-03,10818.15625,11968.078125,10818.15625,11961.26953125,11961.26953125,30796494294,11091.797864601367,10282.446023104487,809.3518414968803
